,,Depth (cm),,,,,,,,,,,,,,,,,
,Phaeosphaeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Parastagonospora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Parastagonospora nodorum,7,7,14,0,0,13,15,0,0,0,0,0,0,0,0,0,27,0
,Pleosporaceae,8,8,1,5,11,0,5,3,4,0,0,0,0,0,8,3,7,0
,Alternaria,10,8,11,0,6,7,9,6,6,0,0,0,0,0,0,5,8,0
,Alternaria sect. Alternaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Alternaria arborescens,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
,Alternaria sect. Porri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Alternaria solani,0,5,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
,Bipolaris,17,16,18,0,6,12,10,0,0,0,0,0,0,0,0,0,8,0
,Bipolaris maydis,0,5,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
,Bipolaris oryzae,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bipolaris sorokiniana,0,0,8,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0
,Exserohilum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Exserohilum turcicum,5,10,15,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
,Pyrenophora,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Pyrenophora tritici-repentis,0,0,12,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
,Eurotiomycetes,5,1,4,1,0,9,3,2,4,0,0,0,0,0,2,3,1,1
,Chaetothyriomycetidae,2,5,4,5,2,4,0,0,0,0,0,0,0,0,0,0,2,0
,Chaetothyriales,1,4,3,2,2,0,0,0,0,0,0,0,0,0,1,2,0,1
,Cyphellophoraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cyphellophora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cyphellophora europaea,6,5,0,0,0,8,5,5,0,0,0,0,0,0,0,0,10,0
,Herpotrichiellaceae,14,11,3,7,20,13,11,1,0,0,0,0,0,0,4,5,7,5
,Capronia,6,0,2,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0
,Capronia coronata,0,11,15,0,5,18,0,0,0,0,0,0,0,0,0,0,0,0
,Capronia epimyces,0,7,23,0,0,9,0,0,0,0,0,0,0,0,6,0,0,0
,Cladophialophora,18,24,17,8,6,5,10,6,0,0,0,0,0,0,9,0,7,0
,Cladophialophora bantiana,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
,Cladophialophora carrionii,5,0,0,0,0,18,8,0,0,0,0,0,0,0,0,0,0,0
,Cladophialophora immunda,0,6,12,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
,Cladophialophora psammophila,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
,Cladophialophora yegresii,0,10,5,0,5,5,6,0,0,0,0,0,0,0,0,0,7,0
,Exophiala,22,27,20,18,17,4,14,7,0,0,0,0,0,0,9,13,11,0
,Exophiala aquamarina,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
,Exophiala dermatitidis,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,9,0
,Exophiala lecanii-corni,12,14,19,0,0,13,5,0,0,0,0,0,0,0,0,0,7,0
,Exophiala mesophila,0,5,6,0,0,6,6,0,0,0,0,0,0,0,0,0,7,0
,Exophiala oligosperma,0,0,6,0,0,13,16,0,0,0,0,0,0,0,7,29,9,0
,Exophiala spinifera,0,6,10,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
,Exophiala xenobiotica,0,8,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
,Fonsecaea,19,20,29,12,8,17,5,0,0,0,0,0,0,0,16,0,11,0
,Fonsecaea erecta,5,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
,Fonsecaea multimorphosa,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
,Fonsecaea nubica,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
,Rhinocladiella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Rhinocladiella mackenziei,0,0,10,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
,Verrucariales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Verrucariaceae,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
,Endocarpon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Endocarpon pusillum,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Eurotiomycetidae,3,2,4,1,0,7,2,6,1,0,0,0,0,0,0,4,1,0
,Eurotiales,6,5,11,0,2,10,3,12,4,0,0,0,0,0,3,2,1,2
,Aspergillaceae,15,10,13,11,14,12,9,15,6,0,0,0,0,0,4,6,7,1
,Aspergillus,94,115,100,60,84,103,66,47,11,0,0,0,0,0,50,32,54,11
,Aspergillus aculeatinus,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,10,0
,Aspergillus aculeatus,0,0,0,0,0,15,0,0,0,0,0,0,0,0,8,0,0,0
,Aspergillus bombycis,5,0,6,0,0,11,9,0,0,0,0,0,0,0,0,0,0,0
,Aspergillus campestris,0,0,6,0,0,13,7,6,0,0,0,0,0,0,9,0,0,0
,Aspergillus candidus,0,10,6,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0
,Aspergillus clavatus,0,7,7,0,0,9,5,7,0,0,0,0,0,0,0,0,0,0
,Aspergillus eucalypticola,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
,Aspergillus fischeri,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
,Aspergillus fumigatus,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Aspergillus glaucus,8,16,15,0,0,0,0,27,0,0,0,0,0,0,0,7,0,0
,Aspergillus heteromorphus,6,19,5,0,0,19,12,0,0,0,0,0,0,0,5,0,9,0
,Aspergillus homomorphus,0,0,7,0,0,8,9,0,0,0,0,0,0,0,6,0,12,0
,Aspergillus neoniger,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
,Aspergillus nidulans,0,8,15,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
,Aspergillus niger,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0
,Aspergillus novofumigatus,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
,Aspergillus oryzae,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,11,0,0
,Aspergillus saccharolyticus,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Aspergillus sclerotioniger,6,6,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0
,Aspergillus steynii,0,13,17,0,0,20,7,0,0,0,0,0,0,0,9,0,0,0
,Aspergillus terreus,8,0,6,0,0,6,19,5,0,0,0,0,0,0,0,0,12,0
,Aspergillus thermomutatus,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
,Aspergillus uvarum,5,0,5,0,6,0,5,0,0,0,0,0,0,0,0,0,5,0
,Aspergillus vadensis,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
,Neosartorya,6,0,4,0,0,4,6,0,0,0,0,0,0,0,1,0,0,0
,Penicilliopsis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Penicilliopsis zonata,0,5,12,0,0,12,5,0,0,0,0,0,0,0,0,0,0,0
,Penicillium,5,8,13,0,0,9,4,1,0,0,0,0,0,0,0,2,0,0
,Penicillium chrysogenum species complex,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Penicillium rubens,0,13,16,0,0,12,5,7,0,0,0,0,0,0,0,25,0,0
,Penicillium expansum,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
,Thermoascaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Byssochlamys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Byssochlamys spectabilis,0,5,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0
,Trichocomaceae,2,2,1,1,5,1,0,1,0,0,0,0,0,0,0,1,3,0
,Rasamsonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Rasamsonia emersonii,5,7,8,0,5,10,7,0,0,0,0,0,0,0,5,0,0,0
,Talaromyces,18,14,12,11,7,9,14,5,0,0,0,0,0,0,8,0,5,0
,Talaromyces funiculosus,0,16,17,6,0,9,7,13,0,0,0,0,0,0,5,7,19,0
,Talaromyces marneffei,0,10,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
,Talaromyces pinophilus,0,14,15,0,0,11,8,6,0,0,0,0,0,0,0,0,0,0
,Talaromyces stipitatus,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,9,0
,Onygenales,10,10,9,9,19,2,0,5,0,0,0,0,0,0,2,0,7,8
,Ajellomycetaceae,0,3,2,0,0,3,6,0,0,0,0,0,0,0,5,0,7,0
,Blastomyces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Blastomyces gilchristii,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Histoplasma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Histoplasma capsulatum,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
,Arthrodermataceae,3,14,20,0,0,5,22,5,0,0,0,0,0,0,9,0,27,0
,Arthroderma,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Microsporum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Microsporum canis,0,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
,Nannizzia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Nannizzia gypsea,0,10,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
,Trichophyton,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Trichophyton rubrum,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Onygenales incertae sedis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Coccidioides,0,13,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
,Paracoccidioides,0,0,10,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0
,Paracoccidioides lutzii,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
,Lecanoromycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,OSLEUM clade,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
,Lecanoromycetidae,0,0,13,0,0,2,0,0,0,0,0,0,0,0,8,0,0,0
,Lecanorales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Lecanorineae,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
,Peltigerales,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,Collematineae,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
,Collemataceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Leptogium,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Leptogium hirsutum,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
,sordariomyceta,0,1,10,3,5,16,3,2,3,0,0,0,0,0,5,1,1,4
,Leotiomycetes,3,7,7,4,5,3,0,2,0,0,0,0,0,0,1,1,0,0
,Erysiphales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Erysiphaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
,Blumeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Blumeria graminis,0,0,0,0,0,14,13,0,0,0,0,0,0,0,0,0,8,0
,Podosphaera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Podosphaera leucotricha,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
,Helotiales,12,4,10,7,11,4,4,7,0,0,0,0,0,0,8,0,2,0
,Dermateaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Marssonina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Marssonina brunnea,5,18,6,0,5,8,8,0,0,0,0,0,0,0,0,0,0,0
,Helotiaceae,0,4,3,0,0,8,4,0,0,0,0,0,0,0,2,0,6,0
,Glarea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Glarea lozoyensis,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
,Helotiales incertae sedis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Phialocephala <Helotiales incertae sedis>,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,Phialocephala fortinii species complex,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
,Phialocephala scopiformis,0,11,0,0,0,18,0,0,0,0,0,0,0,0,5,0,0,0
,Rhynchosporium,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
,Hyaloscyphaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Hyaloscypha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Hyaloscypha bicolor,0,5,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
,Sclerotiniaceae,7,0,4,3,5,6,1,0,0,0,0,0,0,0,1,0,1,0
,Botrytis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Botrytis cinerea,8,23,27,0,0,27,18,0,0,0,0,0,0,0,17,7,7,0
,Sclerotinia,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,Sclerotinia sclerotiorum,7,20,23,10,0,28,10,0,0,0,0,0,0,0,9,0,13,0
,Leotiomycetes incertae sedis,12,1,7,0,3,5,3,0,0,0,0,0,0,0,2,0,2,0
,Myxotrichaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Amorphotheca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Amorphotheca resinae,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pseudeurotiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pseudogymnoascus,0,12,8,0,5,3,3,0,0,0,0,0,0,0,7,0,1,0
,Pseudogymnoascus destructans,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
,Pseudogymnoascus verrucosus,0,0,7,0,0,7,6,0,0,0,0,0,0,0,0,0,9,0
,Sordariomycetes,16,15,21,9,12,67,20,7,1,0,0,0,0,0,18,4,19,3
,Hypocreomycetidae,7,3,7,6,4,16,1,0,2,0,0,0,0,0,3,3,1,1
,Glomerellales,0,1,1,0,0,3,1,3,0,0,0,0,0,0,0,0,0,2
,Glomerellaceae,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Colletotrichum,9,12,9,14,14,10,2,0,0,0,0,0,0,0,5,0,2,0
,Colletotrichum graminicola,8,12,10,0,0,9,6,0,0,0,0,0,0,0,0,0,5,0
,Colletotrichum higginsianum,14,12,16,0,14,23,8,0,0,0,0,0,0,0,8,0,0,0
,Colletotrichum orchidophilum,0,0,9,0,0,6,6,0,0,0,0,0,0,0,6,0,15,0
,Plectosphaerellaceae,3,0,3,0,8,0,0,1,0,0,0,0,0,0,0,0,0,5
,Sodiomyces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Sodiomyces alkalinus,5,14,11,0,0,21,10,0,0,0,0,0,0,0,8,0,6,0
,Verticillium <family Plectosphaerellaceae>,18,24,16,10,10,23,14,2,0,0,0,0,0,0,11,0,5,0
,Verticillium dahliae,0,0,7,0,0,18,0,5,0,0,0,0,0,0,6,0,17,0
,Hypocreales,6,13,6,18,10,25,2,1,6,0,0,0,0,0,5,5,6,4
,Clavicipitaceae,8,10,4,1,2,4,6,6,0,0,0,0,0,0,7,0,1,2
,Epichloe,0,1,2,5,5,4,0,0,0,0,0,0,0,0,2,0,0,0
,Epichloe festucae,13,7,25,0,0,22,0,0,0,0,0,0,0,0,6,0,11,0
,Metarhizium,7,17,21,0,0,6,17,0,0,0,0,0,0,0,0,0,40,5
,Metarhizium robertsii,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
,Pochonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pochonia chlamydosporia,0,6,13,0,0,5,10,0,0,0,0,0,0,0,0,0,7,0
,Cordycipitaceae,7,0,7,0,19,10,5,4,0,0,0,0,0,0,1,0,3,0
,Beauveria,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,Beauveria bassiana,7,18,9,0,8,15,0,0,0,0,0,0,0,0,5,0,7,0
,Cordyceps,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Cordyceps fumosorosea,9,12,6,0,0,16,10,0,0,0,0,0,0,0,6,0,7,0
,Cordyceps militaris,15,22,20,0,7,23,15,8,0,0,0,0,0,0,13,0,0,0
,Hypocreaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Trichoderma,19,30,31,23,31,16,23,4,0,0,0,0,0,0,8,0,40,0
,Trichoderma asperellum,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Trichoderma atroviride,0,5,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
,Trichoderma citrinoviride,0,6,0,0,0,5,5,0,0,0,0,0,0,0,0,0,6,0
,Trichoderma gamsii,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
,Trichoderma harzianum,0,0,7,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
,Trichoderma reesei,5,9,19,0,5,42,7,6,0,0,0,0,0,0,12,0,0,0
,Trichoderma virens,0,0,14,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
,Nectriaceae,0,0,1,0,1,5,1,0,0,0,0,0,0,0,2,0,1,0
,Fusarium,12,18,12,10,19,2,6,7,0,0,0,0,0,0,5,0,3,8
,Fusarium fujikuroi species complex,1,8,8,0,0,0,6,0,0,0,0,0,0,0,6,0,7,0
,Fusarium fujikuroi,5,6,9,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
,Fusarium verticillioides,0,0,6,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0
,Fusarium oxysporum species complex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fusarium oxysporum,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
,Fusarium sambucinum species complex,6,12,15,10,0,1,11,5,0,0,0,0,0,0,3,0,3,0
,Fusarium culmorum,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
,Fusarium graminearum,0,0,0,0,0,11,0,0,0,0,0,0,0,0,6,0,0,0
,Fusarium pseudograminearum,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
,Fusarium venenatum,0,0,10,0,0,10,6,0,0,0,0,0,0,0,0,0,5,0
,Fusarium solani species complex,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,[Nectria] haematococca,0,7,8,0,0,6,10,0,0,0,0,0,0,0,0,0,12,0
,Ophiocordycipitaceae,0,1,2,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0
,Purpureocillium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Purpureocillium lilacinum,11,13,13,0,0,13,9,0,0,0,0,0,0,0,6,0,0,0
,Microascales,0,1,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
,Microascaceae,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0
,Scedosporium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Scedosporium apiospermum,0,11,0,0,0,17,6,8,0,0,0,0,0,0,0,0,5,0
,Sordariomycetidae,11,8,9,5,4,12,4,8,6,0,0,0,0,0,6,0,3,4
,Diaporthales,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
,Cryphonectriaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cryphonectria-Endothia species complex,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,Chrysoporthe,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
,Magnaporthales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Magnaporthaceae,12,1,7,10,15,2,3,0,0,0,0,0,0,0,1,0,9,0
,Gaeumannomyces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Gaeumannomyces graminis,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Gaeumannomyces tritici,0,28,17,0,10,27,8,0,0,0,0,0,0,0,12,0,0,0
,Magnaporthe,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
,Pyriculariaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pyricularia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pyricularia oryzae,10,11,7,0,0,24,7,0,0,0,0,0,0,0,9,0,0,0
,Pyricularia pennisetigena,8,13,8,0,0,13,0,0,0,0,0,0,0,0,5,0,0,0
,Ophiostomatales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ophiostomataceae,5,0,1,3,6,4,0,0,0,0,0,0,0,0,0,0,3,0
,Grosmannia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Grosmannia clavigera,5,17,14,0,0,17,8,0,0,0,0,0,0,0,8,0,0,0
,Sporothrix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Sporothrix schenckii,10,17,20,5,15,32,10,0,0,0,0,0,0,0,5,0,15,0
,Sordariales,5,0,0,5,0,8,1,0,0,0,0,0,0,0,4,0,0,5
,Chaetomiaceae,6,3,4,18,8,3,0,0,0,0,0,0,0,0,0,0,0,2
,Chaetomium,13,2,5,0,3,0,0,0,0,0,0,0,0,0,1,0,4,5
,Chaetomium globosum,0,5,5,0,17,16,6,0,0,0,0,0,0,0,6,0,0,0
,Chaetomium thermophilum,0,11,34,0,0,17,13,0,0,0,0,0,0,0,0,0,21,0
,Podospora,11,11,8,0,0,22,13,0,0,0,0,0,0,0,8,0,5,0
,Podospora anserina,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
,Thermothelomyces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Thermothelomyces thermophilus,6,9,14,0,7,21,17,0,0,0,0,0,0,0,10,0,6,0
,Thermothielavioides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Thermothielavioides terrestris,16,20,21,0,6,26,8,0,0,0,0,0,0,0,11,0,9,0
,Lasiosphaeriaceae,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,Sordariaceae,11,7,12,0,7,11,4,0,0,0,0,0,0,0,8,0,3,0
,Neurospora,5,16,8,0,7,11,6,0,0,0,0,0,0,0,0,0,6,0
,Neurospora crassa,0,6,10,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
,Sordaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Sordaria macrospora,0,10,7,0,0,12,0,0,0,0,0,0,0,0,0,0,10,0
,Sordariales incertae sedis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Madurella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Madurella mycetomatis,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
,Togniniales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Togniniaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Phaeoacremonium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Phaeoacremonium minimum,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0
,Xylariomycetidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Xylariales,5,5,1,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0
,Hypoxylaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Annulohypoxylon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Annulohypoxylon stygium,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
,Sporocadaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pestalotiopsis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pestalotiopsis fici,0,5,5,0,0,11,7,0,0,0,0,0,0,0,0,0,0,0
,Xylonomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Xylonales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Xylonaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Xylona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Xylona heveae,0,5,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
,Orbiliomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Orbiliales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Orbiliaceae,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
,Arthrobotrys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Arthrobotrys oligospora,0,7,6,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0
,Orbilia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Orbilia dorsalis,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
,Pezizomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pezizales,0,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
,Tuberaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Tuber,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
,Tuber melanosporum,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
,Saccharomycotina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Saccharomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Saccharomycetales,22,49,38,25,36,108,28,22,7,0,0,0,0,0,30,2,25,21
,Ascoideaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ascoidea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ascoidea rubescens,0,11,7,0,0,17,13,0,0,0,0,0,0,0,7,0,5,0
,Debaryomycetaceae,26,34,28,19,23,13,7,12,3,0,0,0,0,0,15,0,19,8
,Babjeviella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Babjeviella inositovora,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,6,0
